Time,Household,Peer,X_p
2019-01-01 16:00:00+00:00,H1,H3,0.0
2019-01-01 16:00:00+00:00,H1,H4,0.0
2019-01-01 16:00:00+00:00,H2,H1,0.0
2019-01-01 16:00:00+00:00,H2,H2,0.0
2019-01-01 16:00:00+00:00,H2,H3,0.0
2019-01-01 16:00:00+00:00,H2,H4,0.0
2019-01-01 16:00:00+00:00,H3,H1,0.0
2019-01-01 16:00:00+00:00,H3,H2,0.0
2019-01-01 16:00:00+00:00,H3,H3,0.0
2019-01-01 16:00:00+00:00,H3,H4,0.0
2019-01-01 16:00:00+00:00,H4,H1,0.0
2019-01-01 16:00:00+00:00,H4,H2,0.0
2019-01-01 16:00:00+00:00,H4,H3,0.0
2019-01-01 16:00:00+00:00,H4,H4,0.0
2019-01-01 16:30:00+00:00,H1,H1,0.0
2019-01-01 16:30:00+00:00,H1,H2,0.0
2019-01-01 16:30:00+00:00,H1,H3,0.148049629439912
2019-01-01 16:30:00+00:00,H1,H4,0.160845315150174
2019-01-01 16:30:00+00:00,H2,H1,0.0
2019-01-01 16:30:00+00:00,H2,H2,0.0
2019-01-01 16:30:00+00:00,H2,H3,0.0
2019-01-01 16:30:00+00:00,H2,H4,0.348894944590086
2019-01-01 16:30:00+00:00,H3,H1,0.0
2019-01-01 16:30:00+00:00,H3,H2,0.0
2019-01-01 16:30:00+00:00,H3,H3,0.0
2019-01-01 16:30:00+00:00,H3,H4,0.0
2019-01-01 16:30:00+00:00,H4,H1,0.0
2019-01-01 16:30:00+00:00,H4,H2,0.0
2019-01-01 16:30:00+00:00,H4,H3,0.0
2019-01-01 16:30:00+00:00,H4,H4,0.0
2019-01-01 17:00:00+00:00,H1,H1,0.0
2019-01-01 17:00:00+00:00,H1,H2,0.0
2019-01-01 17:00:00+00:00,H1,H3,0.484685319611252
2019-01-01 17:00:00+00:00,H1,H4,0.19979700768704
2019-01-01 17:00:00+00:00,H2,H1,0.0
2019-01-01 17:00:00+00:00,H2,H2,0.0
2019-01-01 17:00:00+00:00,H2,H3,0.0
2019-01-01 17:00:00+00:00,H2,H4,0.385700827810796
2019-01-01 17:00:00+00:00,H3,H1,0.0
2019-01-01 17:00:00+00:00,H3,H2,0.0
2019-01-01 17:00:00+00:00,H3,H3,0.0
2019-01-01 17:00:00+00:00,H3,H4,0.0
2019-01-01 17:00:00+00:00,H4,H1,0.0
2019-01-01 17:00:00+00:00,H4,H2,0.0
2019-01-01 17:00:00+00:00,H4,H3,0.0
2019-01-01 17:00:00+00:00,H4,H4,0.0
2019-01-01 17:30:00+00:00,H1,H1,0.0
2019-01-01 17:30:00+00:00,H1,H2,0.0
2019-01-01 17:30:00+00:00,H1,H3,0.130952380952381
2019-01-01 17:30:00+00:00,H1,H4,0.302762929909932
2019-01-01 17:30:00+00:00,H2,H1,0.0
2019-01-01 17:30:00+00:00,H2,H2,0.0
2019-01-01 17:30:00+00:00,H2,H3,0.0
2019-01-01 17:30:00+00:00,H2,H4,0.437496810349809
2019-01-01 17:30:00+00:00,H3,H1,0.0
2019-01-01 17:30:00+00:00,H3,H2,0.0
2019-01-01 17:30:00+00:00,H3,H3,0.0
2019-01-01 17:30:00+00:00,H3,H4,0.0
2019-01-01 17:30:00+00:00,H4,H1,0.0
2019-01-01 17:30:00+00:00,H4,H2,0.0
2019-01-01 17:30:00+00:00,H4,H3,0.0
2019-01-01 17:30:00+00:00,H4,H4,0.0
2019-01-01 18:00:00+00:00,H1,H1,0.0
2019-01-01 18:00:00+00:00,H1,H2,0.0
2019-01-01 18:00:00+00:00,H1,H3,0.0
2019-01-01 18:00:00+00:00,H1,H4,0.675
2019-01-01 18:00:00+00:00,H2,H1,0.0
2019-01-01 18:00:00+00:00,H2,H2,0.0
2019-01-01 18:00:00+00:00,H2,H3,0.0
2019-01-01 18:00:00+00:00,H2,H4,0.0
2019-01-01 18:00:00+00:00,H3,H1,0.0
2019-01-01 18:00:00+00:00,H3,H2,0.0
2019-01-01 18:00:00+00:00,H3,H3,0.0
2019-01-01 18:00:00+00:00,H3,H4,0.0
2019-01-01 18:00:00+00:00,H4,H1,0.0
2019-01-01 18:00:00+00:00,H4,H2,0.0
2019-01-01 18:00:00+00:00,H4,H3,0.0
2019-01-01 18:00:00+00:00,H4,H4,0.0
2019-01-01 18:30:00+00:00,H1,H1,0.0
2019-01-01 18:30:00+00:00,H1,H2,0.0
2019-01-01 18:30:00+00:00,H1,H3,0.0
2019-01-01 18:30:00+00:00,H1,H4,0.734
2019-01-01 18:30:00+00:00,H2,H1,0.0
2019-01-01 18:30:00+00:00,H2,H2,0.0
2019-01-01 18:30:00+00:00,H2,H3,0.0
2019-01-01 18:30:00+00:00,H2,H4,0.0
2019-01-01 18:30:00+00:00,H3,H1,0.0
2019-01-01 18:30:00+00:00,H3,H2,0.0
2019-01-01 18:30:00+00:00,H3,H3,0.0
2019-01-01 18:30:00+00:00,H3,H4,0.0
2019-01-01 18:30:00+00:00,H4,H1,0.0
2019-01-01 18:30:00+00:00,H4,H2,0.0
2019-01-01 18:30:00+00:00,H4,H3,0.0
2019-01-01 18:30:00+00:00,H4,H4,0.0
2019-01-01 19:00:00+00:00,H1,H1,0.0
2019-01-01 19:00:00+00:00,H1,H2,0.0
2019-01-01 19:00:00+00:00,H1,H3,0.0
2019-01-01 19:00:00+00:00,H1,H4,0.0
2019-01-01 19:00:00+00:00,H2,H1,0.0
2019-01-01 19:00:00+00:00,H2,H2,0.0
2019-01-01 19:00:00+00:00,H2,H3,0.0
2019-01-01 19:00:00+00:00,H2,H4,0.0
2019-01-01 19:00:00+00:00,H3,H1,0.0
2019-01-01 19:00:00+00:00,H3,H2,0.0
2019-01-01 19:00:00+00:00,H3,H3,0.0
2019-01-01 19:00:00+00:00,H3,H4,0.0
2019-01-01 19:00:00+00:00,H4,H1,0.0
2019-01-01 19:00:00+00:00,H4,H2,0.0
2019-01-01 19:00:00+00:00,H4,H3,0.0
2019-01-01 19:00:00+00:00,H4,H4,0.0
2019-01-01 19:30:00+00:00,H1,H1,0.0
2019-01-01 19:30:00+00:00,H1,H2,0.0
2019-01-01 19:30:00+00:00,H1,H3,0.0
2019-01-01 19:30:00+00:00,H1,H4,0.0
2019-01-01 19:30:00+00:00,H2,H1,0.0
2019-01-01 19:30:00+00:00,H2,H2,0.0
2019-01-01 19:30:00+00:00,H2,H3,0.0
2019-01-01 19:30:00+00:00,H2,H4,0.0
2019-01-01 19:30:00+00:00,H3,H1,0.0
2019-01-01 19:30:00+00:00,H3,H2,0.0
2019-01-01 19:30:00+00:00,H3,H3,0.0
2019-01-01 19:30:00+00:00,H3,H4,0.0
2019-01-01 19:30:00+00:00,H4,H1,0.0
2019-01-01 19:30:00+00:00,H4,H2,0.0
2019-01-01 19:30:00+00:00,H4,H3,0.0
2019-01-01 19:30:00+00:00,H4,H4,0.0
2019-01-01 20:00:00+00:00,H1,H1,0.0
2019-01-01 20:00:00+00:00,H1,H2,0.0
2019-01-01 20:00:00+00:00,H1,H3,0.0
2019-01-01 20:00:00+00:00,H1,H4,0.0
2019-01-01 20:00:00+00:00,H2,H1,0.0
2019-01-01 20:00:00+00:00,H2,H2,0.0
2019-01-01 20:00:00+00:00,H2,H3,0.0
2019-01-01 20:00:00+00:00,H2,H4,0.0
2019-01-01 20:00:00+00:00,H3,H1,0.0
2019-01-01 20:00:00+00:00,H3,H2,0.0
2019-01-01 20:00:00+00:00,H3,H3,0.0
2019-01-01 20:00:00+00:00,H3,H4,0.0
2019-01-01 20:00:00+00:00,H4,H1,0.0
2019-01-01 20:00:00+00:00,H4,H2,0.0
2019-01-01 20:00:00+00:00,H4,H3,0.0
2019-01-01 20:00:00+00:00,H4,H4,0.0
2019-01-01 20:30:00+00:00,H1,H1,0.0
2019-01-01 20:30:00+00:00,H1,H2,0.0
2019-01-01 20:30:00+00:00,H1,H3,0.0
2019-01-01 20:30:00+00:00,H1,H4,0.0
2019-01-01 20:30:00+00:00,H2,H1,0.0
2019-01-01 20:30:00+00:00,H2,H2,0.0
2019-01-01 20:30:00+00:00,H2,H3,0.0
2019-01-01 20:30:00+00:00,H2,H4,0.0
2019-01-01 20:30:00+00:00,H3,H1,0.0
2019-01-01 20:30:00+00:00,H3,H2,0.0
2019-01-01 20:30:00+00:00,H3,H3,0.0
2019-01-01 20:30:00+00:00,H3,H4,0.0
2019-01-01 20:30:00+00:00,H4,H1,0.0
2019-01-01 20:30:00+00:00,H4,H2,0.0
2019-01-01 20:30:00+00:00,H4,H3,0.0
2019-01-01 20:30:00+00:00,H4,H4,0.0
2019-01-01 21:00:00+00:00,H1,H1,0.0
2019-01-01 21:00:00+00:00,H1,H2,0.0
2019-01-01 21:00:00+00:00,H1,H3,0.0
2019-01-01 21:00:00+00:00,H1,H4,0.0
2019-01-01 21:00:00+00:00,H2,H1,0.0
2019-01-01 21:00:00+00:00,H2,H2,0.0
2019-01-01 21:00:00+00:00,H2,H3,0.0
2019-01-01 21:00:00+00:00,H2,H4,0.0
2019-01-01 21:00:00+00:00,H3,H1,0.0
2019-01-01 21:00:00+00:00,H3,H2,0.0
2019-01-01 21:00:00+00:00,H3,H3,0.0
2019-01-01 21:00:00+00:00,H3,H4,0.0
2019-01-01 21:00:00+00:00,H4,H1,0.0
2019-01-01 21:00:00+00:00,H4,H2,0.0
2019-01-01 21:00:00+00:00,H4,H3,0.0
2019-01-01 21:00:00+00:00,H4,H4,0.0
2019-01-01 21:30:00+00:00,H1,H1,0.0
2019-01-01 21:30:00+00:00,H1,H2,0.0
2019-01-01 21:30:00+00:00,H1,H3,0.0
2019-01-01 21:30:00+00:00,H1,H4,0.0
2019-01-01 21:30:00+00:00,H2,H1,0.0
2019-01-01 21:30:00+00:00,H2,H2,0.0
2019-01-01 21:30:00+00:00,H2,H3,0.0
2019-01-01 21:30:00+00:00,H2,H4,0.0
2019-01-01 21:30:00+00:00,H3,H1,0.0
2019-01-01 21:30:00+00:00,H3,H2,0.0
2019-01-01 21:30:00+00:00,H3,H3,0.0
2019-01-01 21:30:00+00:00,H3,H4,0.0
2019-01-01 21:30:00+00:00,H4,H1,0.0
2019-01-01 21:30:00+00:00,H4,H2,0.0
2019-01-01 21:30:00+00:00,H4,H3,0.0
2019-01-01 21:30:00+00:00,H4,H4,0.0
2019-01-01 22:00:00+00:00,H1,H1,0.0
2019-01-01 22:00:00+00:00,H1,H2,0.0
2019-01-01 22:00:00+00:00,H1,H3,0.0
2019-01-01 22:00:00+00:00,H1,H4,0.0
2019-01-01 22:00:00+00:00,H2,H1,0.0
2019-01-01 22:00:00+00:00,H2,H2,0.0
2019-01-01 22:00:00+00:00,H2,H3,0.0
2019-01-01 22:00:00+00:00,H2,H4,0.0
2019-01-01 22:00:00+00:00,H3,H1,0.0
2019-01-01 22:00:00+00:00,H3,H2,0.0
2019-01-01 22:00:00+00:00,H3,H3,0.0
2019-01-01 22:00:00+00:00,H3,H4,0.0
2019-01-01 22:00:00+00:00,H4,H1,0.0
2019-01-01 22:00:00+00:00,H4,H2,0.0
2019-01-01 22:00:00+00:00,H4,H3,0.0
2019-01-01 22:00:00+00:00,H4,H4,0.0
2019-01-01 22:30:00+00:00,H1,H1,0.0
2019-01-01 22:30:00+00:00,H1,H2,0.0
2019-01-01 22:30:00+00:00,H1,H3,0.0
2019-01-01 22:30:00+00:00,H1,H4,0.0
2019-01-01 22:30:00+00:00,H2,H1,0.0
2019-01-01 22:30:00+00:00,H2,H2,0.0
2019-01-01 22:30:00+00:00,H2,H3,0.0
2019-01-01 22:30:00+00:00,H2,H4,0.0
2019-01-01 22:30:00+00:00,H3,H1,0.0
2019-01-01 22:30:00+00:00,H3,H2,0.0
2019-01-01 22:30:00+00:00,H3,H3,0.0
2019-01-01 22:30:00+00:00,H3,H4,0.0
2019-01-01 22:30:00+00:00,H4,H1,0.0
2019-01-01 22:30:00+00:00,H4,H2,0.0
2019-01-01 22:30:00+00:00,H4,H3,0.0
2019-01-01 22:30:00+00:00,H4,H4,0.0
2019-01-01 23:00:00+00:00,H1,H1,0.0
2019-01-01 23:00:00+00:00,H1,H2,0.0
2019-01-01 23:00:00+00:00,H1,H3,0.0
2019-01-01 23:00:00+00:00,H1,H4,0.0
2019-01-01 23:00:00+00:00,H2,H1,0.0
2019-01-01 23:00:00+00:00,H2,H2,0.0
2019-01-01 23:00:00+00:00,H2,H3,0.0
2019-01-01 23:00:00+00:00,H2,H4,0.0
2019-01-01 23:00:00+00:00,H3,H1,0.0
2019-01-01 23:00:00+00:00,H3,H2,0.0
2019-01-01 23:00:00+00:00,H3,H3,0.0
2019-01-01 23:00:00+00:00,H3,H4,0.0
2019-01-01 23:00:00+00:00,H4,H1,0.0
2019-01-01 23:00:00+00:00,H4,H2,0.0
2019-01-01 23:00:00+00:00,H4,H3,0.0
2019-01-01 23:00:00+00:00,H4,H4,0.0
2019-01-01 23:30:00+00:00,H1,H1,0.0
2019-01-01 23:30:00+00:00,H1,H2,0.0
2019-01-01 23:30:00+00:00,H1,H3,0.0
2019-01-01 23:30:00+00:00,H1,H4,0.0
2019-01-01 23:30:00+00:00,H2,H1,0.0
2019-01-01 23:30:00+00:00,H2,H2,0.0
2019-01-01 23:30:00+00:00,H2,H3,0.0
2019-01-01 23:30:00+00:00,H2,H4,0.0
2019-01-01 23:30:00+00:00,H3,H1,0.0
2019-01-01 23:30:00+00:00,H3,H2,0.0
2019-01-01 23:30:00+00:00,H3,H3,0.0
2019-01-01 23:30:00+00:00,H3,H4,0.0
2019-01-01 23:30:00+00:00,H4,H1,0.0
2019-01-01 23:30:00+00:00,H4,H2,0.0
2019-01-01 23:30:00+00:00,H4,H3,0.0
2019-01-01 23:30:00+00:00,H4,H4,0.0
